EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,STORM_ORDER,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,INCOME_ESTIMATE
577853,KLEBERG CO.,RIVIERA,5/12/2015,152,Thunderstorm Wind,70,4,0,0,500000,0,TX,CST-6,EG,96054,C,273,CRP,0,0,NWS Storm Survey, , , ,0,ESE,3,NNW,RIVIERA BEACH,27.2994,-97.8187,27.3245,-97.6873,NWS storm survey identified an 8 and a half mile long path of straight line wind damage extending from Riviera to near Loyola Beach. Peak wind gusts were estimated to be between 70 and 80 mph. Hundreds of large trees were damaged or snapped. A few shingles were missing from the roof of a home in Riviera. Several utility poles were damaged. The scoreboard from the Riviera High School football field and the dugout from the baseball field were destroyed.,A frontal boundary stalled north of the South Texas region during the morning hours on May 11th. Scattered thunderstorms developed in the afternoon over the Brush Country. A supercell thunderstorm was nearly stationary over southern Duval County for several hours. This caused flash flooding in the evening. A strong upper level disturbance moved out of northern Mexico during the evening hours. A mesoscale convective system developed over the higher terrain in northeast Mexico in the evening hours. The storm complex moved southeast across the Brush Country and into the Coastal Bend during the overnight hours. Flash flooding and damaging winds occurred from Duval County toward the southern Coastal Bend during the morning hours of May 12th. The severe winds caused power outages to as many as twenty five thousand customers across the southern Coastal Bend.,273,,
639763,KLEBERG CO.,(NQI)NAS KINGSVILLE,5/31/2016,1730,Thunderstorm Wind,75,5,0,0,1500000,0,TX,CST-6,EG,106534,C,273,CRP,0,0,NWS Storm Survey, , , ,2,WSW,1,SE,KINGSVILLE,27.4906,-97.8343,27.5141,-97.8642,Damaging straight line winds impacted an area from just west of Kingsville Naval Air Station and then extended northwest into the south central part of the city of Kingsville. |Hundreds of large tree limbs were snapped and several trees were uprooted. Some power poles were blown down. Wind speeds were estimated to be between 70 and 90 mph.,"An upper level disturbance moving across South Texas, combined with a very moist and unstable atmosphere, produced strong to severe thunderstorms across South Texas on May 31st. The strongest storms crossed Kleberg County and produced 3 tornadoes, very strong winds, large hail, and torrential rainfall.",93,,
5409254,KNOX CO.,MUNDAY,6/12/2004,2020,Thunderstorm Wind,65,1,0,0,750000,0,TX,CST,EG,1174220,C,275,OUN,0,0,NEWSPAPER, , , , , , , ,MUNDAY,33.45,-99.62,33.45,-99.62,"Strong wind gusts caused damage across the town of Munday with the worst damage occurring at the Munday High School. The entire roof of the field house was taken off and dropped about a half a block away. A sign on the building was destroyed. A 20 year plus old tree was downed along with many large tree limbs. Several business and the local newspaper office, The Munday Courier, sustained heavy roof damage. The newspaper building also lost a large garage door that hit another part of the building causing some structural damage. Many homes also sustained roof and tree damage.",,139,,
5368212,LAMB CO.,OLTON,6/20/2003,45,Thunderstorm Wind,70,1,0,0,500000,0,TX,CST,EG,1156122,C,279,LUB,0,0,LAW ENFORCEMENT, , , ,2,S,3,E,OLTON,34.15,-102.13,34.18,-102.08,"Strong thunderstorm wind uprooted trees, downed power lines and power poles, damaged the roofs of homes, and destroyed 15 center pivot irrigation systems.",,247,,
5441461,LEE CO.,GIDDINGS,3/19/2005,1840,Thunderstorm Wind,70,1,0,0,200000,0,TX,CST,EG,1185250,C,287,EWX,0,0,NEWSPAPER, , , ,14,NE,14,NE,GIDDINGS,30.33,-96.77,30.33,-96.77,Severe thunderstorm winds destroyed severely damaged a large barn northeast of Giddings along FM141.  The winds destroyed the roof of the barn.,,451,,
5496859,LEE CO.,LINCOLN,4/20/2006,1645,Thunderstorm Wind,75,2,0,0,200000,0,TX,CST,EG,1206797,C,287,EWX,0,0,BROADCAST MEDIA, , , , , , , ,DIME BOX,30.28,-96.95,30.35,-96.82,"Severe thunderstorms moved into Lee County in the late afternoon.  They began producing severe winds as they approached US77, knocking down trees and power lines from near Lincoln eastward to near Dime Box.  The storm also destroyed outbuildings and damaged several mobile homes along the path.  Near Dime Box the storms destroyed several barns, with the damage estimated near $200,000.",,453,,
10354703,LIPSCOMB CO.,Booker,7/3/1994,2345,Thunderstorm Wind,60,1,0,0,500000,0,TX,CST, , ,C,295, ,0,0, , ,0,0,0, ,0, , ,36.2464,-100.3498,36.2464,-100.3498,Cooperative observer estimated winds of 60 to 70 mph.  Power lines just east of Lipscomb were blown down and the power was out for over three hours.  Nine head of cattle were killed when they came in contact with downed power lines.  In Booker damage was estimated at $250K.  The Texas Motel had its roof ripped completely off and the press box at Kiowa football field was blown off the bleachers. ,,216,,
367941,LIVE OAK CO.,GEORGE WEST,3/20/2012,227,Thunderstorm Wind,70,1,0,0,250000,0,TX,CST-6,EG,61512,C,297,CRP,0,0,NWS Storm Survey, , , ,1,N,1,E,GEORGE WEST,28.3414,-98.1204,28.3293,-98.1057,"NWS storm survey concluded a downburst occurred in George West with winds estimated between 60 and 80 mph. The most significant damage occurred along and east of Highway 281 between Crockett and Burleson Streets. A metal roof was blown off of two motels. Large bay doors were blown out of a maintenance facility. Several power poles were blown down along with numerous large tree limbs, fence posts and signs. The damage path was 2 and half miles wide and 1 and half miles in length.","During the late evening of March 19th, 2012 and the early morning hours of March 20th, a squall line of thunderstorms developed across South and South-Central Texas. This squall line developed due to a strong upper level low pressure system located across the southern Rockies and a surface low pressure area and cold front moving across South Texas. Due to the strong winds aloft and an unstable air mass, conditions were ripe for severe storms with damaging winds being the main threat.||As the squall line neared the town of George West, a downburst embedded within the line produced winds between 60 and 80 mph. Radar images indicated winds just above the surface around 85 mph at the time of the downburst. A metal roof, several telephone poles and numerous large tree limbs were damaged from these straight-line winds in George West.||Damaging winds also occurred north of Three Rivers, near Lake Corpus Christi, and in Beeville and Calallen. Mainly tree damage occurred in these areas.",400,,
618926,LIVE OAK CO.,OAKVILLE,2/23/2016,311,Thunderstorm Wind,61,2,0,0,200000,0,TX,CST-6,EG,103563,C,297,CRP,0,0,NWS Employee, , , ,2,NW,2,SE,OAKVILLE,28.4757,-98.1289,28.4308,-98.0842,Around a dozen power poles and several highway signs were blown down along Interstate 37 near Oakville. A few roofs were peeled back on buildings in Oakville. Several trees and sheds were blown down also.,A strong upper level disturbance moving across south-central Texas interacted with moisture over south Texas to produce scattered severe thunderstorms over northern portions of the Brush Country during the early morning hours of the 23rd. Quarter to golf ball sized hail and damaging winds occurred from Three Rivers to Beeville.,489,,
1718,LLANO CO.,KINGSLAND,10/18/2006,1635,Thunderstorm Wind,70,1,0,0,1000000,0,TX,CST-6,EG,428,C,299,EWX,0,0,Emergency Manager, , , ,2,NW,0,N,KINGSLAND,30.67,-98.4,30.65,-98.42,"The line of thunderstorms struck Kingsland in the late afternoon, producing widespread wind damage across the northwest part of the town.  The winds were estimated at 70 knots, based on the worst damage which occurred generally along FM1431 from near its intersection with FM2900 northwestward to Oklahoma Street.  This is an area almost one mile long and one half mile wide.  Medium to large tree limbs were scattered all over the area and numerous large trees had been knocked over or broken off above the ground. The total number of damaged trees was in the hundreds.  In addition, many homes were damaged as the trees fell.  Many of these trees had very shallow root systems and some showed signs of disease.  The legs of a tall, three-legged water tower near the intersection of RR14231 and RR2545 were twisted by the winds, causing the tower to lean almost 4 feet off center and damaging the tower.  As a result, it began leaking and several homes were evacuated, fearing that it might collapse.  Roofs were peeled off dozens of homes and large pieces of aluminum roofing were sent flying everywhere.  This was probably the most dangerous and frightening part of the event.  Fortunately there were no injuries.  The storms left several neighborhoods without power through the night and into the following morning.  The NWS survey indicated that all of the damage was blown toward the southeast. This, and the large size and shape of the damage area, led the NWS Survey Team to conclude the damage was caused by severe thunderstorm winds and not by a tornado or series of tornadoes.",A line of thunderstorms formed along a cold front that moved southeastward into the Texas Hill Country in the late afternoon of October 18.   The storms produced both damaging winds and spotty heavy rainfall.,114,,
5450574,LOVING CO.,MENTONE,5/26/2005,305,Thunderstorm Wind,70,1,0,3,500000,0,TX,CST,EG,1189197,C,301,MAF,0,0,NWS STORM SURVEY, , , ,24,NE,11,ENE,MENTONE,31.95,-103.32,31.77,-103.43,"Destructive winds estimated to be 80 mph affected portions of Loving County. Twenty-six power poles were blown down along a five mile stretch of Highway 302 west of the Loving and Winkler County line. This resulted in widespread power outages. Three oil field workers were injured when their trailers were destroyed by the winds.","A significant round of severe weather affected west Texas late on the 25th and during the morning hours of the 26th. Scattered thunderstorms initiated late in the afternoon across the Permian Basin of west Texas and produced large hail. By late evening the focus for initiation shifted west across the western Permian Basin and the Trans Pecos region. Large hail and damaging winds accompanied this activity. Convection became widespread over the Permian Basin before sunrise on the 26th. A swath of damaging winds swept over portions of the Upper Trans Pecos during the pre-dawn hours and resulted in multiple injuries when trailer homes were destroyed in eastern Loving County. Locally heavy rainfall resulted in flash flooding across much of the area. Several area highways had to be closed due to high water.",251,,
10354345,LUBBOCK CO.,Lubbock,3/29/1993,1329,Thunderstorm Wind,67,1,0,0,500000,0,TX,CST, , ,C,303, ,0,0, , ,0,0,0, ,0, , ,33.675,-101.798,33.675,-101.798,"As the Terry County Supercell moved across Lubbock County, it left a swath of severe weather.  Golfball-size hail was reported at Reese Air Force Base and near the Carlisle community.  As the storm moved across western and northern sections of Lubbock, a series of downbursts and two weak tornadoes occurred.  The downbursts damaged several light and telephone poles, the roof of an elementary school suffered minor damage, and approximately 100 vehicles had window damage.  The first tornado touched down in the west-central part of Lubbock.  Some buildings at Lubbock Christian University suffered damage, and windows were blown out at a Junior High School north of LCU.  The second tornado struck north-central Lubbock, near the Lubbock State School.  Damage in this area was confined mainly to windows.  As the storm passed Lubbock International Airport, the NWS Office's wind equipment measured a wind gust to 77 mph.  Total damage from the storm is estimated at $400,000. ",,163,,
